,funder_name,funder_round_type,funder_round_name,project_name_mapping,funding_usd
4207,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Aikipay,92.768627
4208,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Autonomous World Labs (AW Labs),92.72549494
4209,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Gitcoin China Ecosystem Development,92.53954495093204
4210,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Kenshi,92.48751483
4211,Gitcoin Grants,Quadratic Funding Community Donations,GR14,cadCAD: Computer Aided Design for Complex Systems,92.42
4212,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Planetable,92.27182727
4213,Gitcoin Grants,Quadratic Funding Community Donations,GR9,,92.05
4214,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Dragverse,92.00114392
4215,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Glosseta,91.99
4216,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Revoke,91.66
4217,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,,91.4
4218,Gitcoin Grants,Quadratic Funding Community Donations,GR9,,91.4
4219,Gitcoin Grants,Quadratic Funding Community Donations,GR10,FreezingMoon,91.35
4220,Gitcoin Grants,Quadratic Funding Community Donations,GR15,EthHub,91.28
4221,Gitcoin Grants,Quadratic Funding Community Donations,GG19,FABDAO,90.70337464
4222,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Upchain DAO,90.67475324283504
4223,Gitcoin Grants,Quadratic Funding Community Donations,GG18,solidity-analyzer,90.20111525
4224,Gitcoin Grants,Quadratic Funding Community Donations,GR11,PizzaDAO,89.59
4225,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Prolly Trees in Rust,89.58
4226,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Bloom Network,89.53202782
4227,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,1W3,89.44947578579189
4228,Gitcoin Grants,Quadratic Funding Community Donations,GR12,VueDapp,89.41
4229,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,raid-guild,89.32
4230,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Techstation,89.16
4231,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Pin Save,89.07892675
4232,Gitcoin Grants,Quadratic Funding Community Donations,GG19,deScier,89.04097917
4233,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Earthist,88.8978347
4234,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Venture Miner Academy,88.86746536
4235,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Shivarthu Democracy,88.81
4236,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Planetary Council,88.50368530671564
4238,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Kairos Research,88.39909656186701
4239,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Metacrypt,88.0
4240,Gitcoin Grants,Quadratic Funding Community Donations,GR4,Proof of Humanity,88.0
4241,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,Grassroots Economics,87.92
4242,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,0u0.ai,87.88180651632771
4243,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,DemocracyEarth,87.86
4244,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Blockhead,87.43675633
4245,Gitcoin Grants,Quadratic Funding Community Donations,GG19,,87.42291420000001
4246,Gitcoin Grants,Quadratic Funding Community Donations,GR10,LexDAO,87.4
4247,Gitcoin Grants,Quadratic Funding Community Donations,GG19,The Metagovernance Project,87.34679353
4248,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Internet Archive,87.22511396
4249,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Metacrypt,87.18
4250,Gitcoin Grants,Quadratic Funding Community Donations,GR13,SourceCred,87.16
4251,Gitcoin Grants,Quadratic Funding Community Donations,GR15,1Hive Gardens,86.92
4252,Gitcoin Grants,Quadratic Funding Community Donations,GR11,coinvise,86.87
4253,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,DFArchon,86.73
4254,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,EcoSynthesisX,85.97106357395911
4255,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Tradao,85.6187262001981
4256,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,,85.58
4257,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Ethereum Cat Herders,85.58
4258,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Pin Save,85.41872917567065
4259,Gitcoin Grants,Quadratic Funding Community Donations,GR12,The Metagovernance Project,85.38
4260,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,,85.07
4261,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,Upala,84.98
4262,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Pairwise,84.86050468
4263,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Sadaiv,84.77307911
4264,Gitcoin Grants,Quadratic Funding Community Donations,GR14,PoolTogether,84.71
4265,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Ether Alpha,84.62214521244303
4266,Gitcoin Grants,Quadratic Funding Matching Pool,GR5,Ethereum Cat Herders,84.43
4267,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,Prettier Solidity,84.34
4268,Gitcoin Grants,Quadratic Funding Community Donations,GR10,coinvise,84.28
4269,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,Sablier,84.27
4270,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Cosmos for Humanity | C4H,84.2676207618505
4271,Gitcoin Grants,Quadratic Funding Community Donations,GR13,me3,84.1
4272,Gitcoin Grants,Quadratic Funding Community Donations,GR15,DePay,83.99
4273,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,Grassroots Economics,83.9
4274,Gitcoin Grants,Quadratic Funding Community Donations,GG18,all-weather-protocol,83.86098677
4275,Gitcoin Grants,Quadratic Funding Community Donations,Beta,JournoDAO,83.69395478999999
4276,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Alas DAO,83.62
4277,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,FundPG,83.46307462032549
4278,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,4seasCM,83.45835633043669
4279,Gitcoin Grants,Quadratic Funding Community Donations,GR15,clr.fund,83.33
4280,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,,82.98
4281,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,,82.90352329999288
4282,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Slice,82.9
4283,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Minerva Wallet,82.89
4284,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,web3Event,82.5106621487872
4285,Gitcoin Grants,Quadratic Funding Community Donations,GG19,DeFi Africa,82.37956501
4286,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Space Marketplace,82.35183455
4287,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Smart Invoice,82.2840200524818
4288,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Tradao,82.11823903
4289,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,useWeb3,82.01
4290,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Digital Gaia,81.49584849
4291,Gitcoin Grants,Quadratic Funding Community Donations,GR14,NFT-PriceFloor,81.41
4292,Gitcoin Grants,Quadratic Funding Community Donations,GG18,StaTwig Supply Chain Visibility for Life Saving Vaccines and Food,81.22835346
4293,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,ZeroDAO,81.14965600414394
4294,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Dandelion,80.86
4295,Gitcoin Grants,Quadratic Funding Community Donations,Beta,The Science Commons Initiative,80.73016869
4296,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,stiame,80.57292771090293
4297,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,OP Games,80.33
4298,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Planetary Council,80.02683105757232
4299,Gitcoin Grants,Quadratic Funding Community Donations,Beta,MetaMail,79.75768496
4300,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Sablier,79.74
4301,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,Jolly Roger and Hardhat-deploy,79.71
4302,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Optinames & OptimismResolver,79.52
4303,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Branche,79.42510926
4304,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,eth-wizard: An Ethereum validator installation wizard,79.32
4305,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Parametry-ai,79.18175844
4306,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Project LION,79.16759146999999
4307,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,IDENA,79.13
4308,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,0xFable,78.9666800819385
4309,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,88mph,78.69
4310,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Prettier Solidity,78.27225716
4311,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Crowdmuse,78.18333292
4312,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Dandelion,77.67
4313,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Venture Miner Academy,77.14813829085755
4314,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Unruggable Names,77.01
4315,Gitcoin Grants,Quadratic Funding Community Donations,GG18,The Solidity Guild,76.72415329
4316,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Prolly Trees in Rust,76.63
4317,Gitcoin Grants,Quadratic Funding Community Donations,GR10,FilosofiaCodigo,76.62
4318,Gitcoin Grants,Quadratic Funding Community Donations,GG18,EcoSynthesisX,76.58837544
4319,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Trusted Seed,76.26
4320,Gitcoin Grants,Quadratic Funding Community Donations,GR11,ITU Blockchain,75.99
4321,Gitcoin Grants,Quadratic Funding Community Donations,GG18,W3 Project Hub │ W3展報,75.93503955
4322,Gitcoin Grants,Quadratic Funding Community Donations,GG18,attentionadsqap,75.82990955
4323,Gitcoin Grants,Quadratic Funding Community Donations,GR15,ZeroDAO,75.79
4324,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Sourcify,75.77
4325,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,Sourcify,75.74
4326,Gitcoin Grants,Quadratic Funding Community Donations,GG19,LexDAO,75.70088372000001
4327,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,LXDAO,75.41198214020442
4328,Gitcoin Grants,Quadratic Funding Community Donations,GG19,WalletX-Inc,75.3010237
4329,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Grassroots Economics,75.23
4330,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Sablier,75.09
4331,Gitcoin Grants,Quadratic Funding Community Donations,GG19,basexhq,74.85962836
4332,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,GasLockR,74.56021343431927
4333,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Smart Invoice,74.54312745
4334,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Fractal Visions,74.48538711143443
4335,Gitcoin Grants,Quadratic Funding Community Donations,GR11,KrebitDAO,74.41
4336,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Kotal,74.4
4337,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Digital-Asset-Solutions,74.38210099
4338,Gitcoin Grants,Quadratic Funding Community Donations,GG18,MUTUAL,74.33106165
4339,Gitcoin Grants,Quadratic Funding Community Donations,GG18,forkinwisdom,74.30624174
4340,Gitcoin Grants,Quadratic Funding Community Donations,GG18,TroopFinance,74.23202797
4341,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,LeastAuthority,73.36
4342,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Token Name Service,73.35169332
4343,Gitcoin Grants,Quadratic Funding Community Donations,GR12,raid-guild,73.24
4344,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,HonestWork,73.20000301670736
4345,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Jolly Roger and Hardhat-deploy,72.96
4346,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Planetary Council,72.90992754999999
4347,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,zenbit.eth,72.5519208936897
4348,Gitcoin Grants,Quadratic Funding Community Donations,GR12,vocdoni,72.54
4349,Gitcoin Grants,Quadratic Funding Community Donations,GG18,4seasCM,72.53448014
4350,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Kotal,72.4
4351,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Layer2es,72.33040141000001
4352,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Venture Miner Academy,71.97449164
4353,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,DeSci LATAM,71.90347332950503
4354,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Impersonator,71.58
4355,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Gitcoin China Ecosystem Development,71.3146012
4356,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Pairwise,71.25286545163907
4357,Gitcoin Grants,Quadratic Funding Community Donations,GR15,useWeb3,71.04
4358,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Bloom Network,70.57
4359,Gitcoin Grants,Quadratic Funding Community Donations,Beta,CryptoStats,70.34134804
4360,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Commons Stack,70.3
4361,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,1Hive Gardens,70.26
4362,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Giveth,70.15
4363,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Ethereum Dominicana,69.85394070000001
4364,Gitcoin Grants,Quadratic Funding Community Donations,GG18,F3 Buidlers,69.69679009000001
4365,Gitcoin Grants,Quadratic Funding Community Donations,GR11,LexDAO,69.37
4366,Gitcoin Grants,Quadratic Funding Community Donations,GR14,PHI-LABS-INC,69.33
4367,Gitcoin Grants,Quadratic Funding Community Donations,GR12,m7eio,69.19
4368,Gitcoin Grants,Quadratic Funding Community Donations,Beta,HairDAO,69.11952323
4369,Gitcoin Grants,Quadratic Funding Community Donations,GG18,UPTO3,69.11902821
4370,Gitcoin Grants,Quadratic Funding Community Donations,GR8,,68.89
4371,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Colledge,68.77131217
4372,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Ethereum Ecuador,68.70097737
4373,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Atticc,68.52
4374,Gitcoin Grants,Quadratic Funding Matching Pool,GR6,ZeroPool,68.49
4375,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Kolektivo,68.44205191
4376,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Blockhead,68.25233073
4377,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,GoodHive,68.23584673265104
4378,Gitcoin Grants,Quadratic Funding Community Donations,Beta,The Science Commons Initiative,67.81678047999999
4379,Gitcoin Grants,Quadratic Funding Community Donations,GG19,exoblock,67.76878081
4380,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Astral Protocol,67.47185138
4381,Gitcoin Grants,Quadratic Funding Community Donations,GG19,FABDAO,67.2736509
4382,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Buidl Guidl,66.6
4383,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Pin Save,66.4438984558408
4384,Gitcoin Grants,Quadratic Funding Community Donations,GR4,Ethereum Cat Herders,66.26
4385,Gitcoin Grants,Quadratic Funding Community Donations,GR10,,66.21
4386,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Wireshape,66.16727158
4387,Gitcoin Grants,Quadratic Funding Community Donations,Beta,stiame,66.07980731
4388,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,Bloom Network,65.99
4389,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Gitcoin China Ecosystem Development,65.92448705
4390,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Upchain DAO,65.738546
4391,Gitcoin Grants,Quadratic Funding Community Donations,GR15,RnDAO,65.53
4392,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Soulcial,65.52518368999999
4393,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Minerva Wallet,65.39
4394,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Treejer Protocol,65.27
4395,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Natives in Tech,65.08638692
4396,Gitcoin Grants,Quadratic Funding Community Donations,GR10,ITU Blockchain,65.02
4397,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Voting Contracts,65.01204269
4398,Gitcoin Grants,Quadratic Funding Community Donations,Beta,IberoAM,64.97770242
4399,Gitcoin Grants,Quadratic Funding Community Donations,Beta,me3,64.81631652
4400,Gitcoin Grants,Quadratic Funding Community Donations,GR14,,64.77
4401,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,DeezStealth,64.59762258698092
4402,Gitcoin Grants,Quadratic Funding Community Donations,Beta,DappReader,64.40074638
4403,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,,64.30843388679695
4404,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Colledge,64.20393534
4405,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Digital-Asset-Solutions,64.09740373
4406,Gitcoin Grants,Quadratic Funding Community Donations,GG19,creativeplatform,63.98066622
4407,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Changeth,63.94984485288959
4408,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,DemocracyEarth,63.93
4409,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Data4Builders,63.7730897
4410,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Myseelia,63.52701309
4411,Gitcoin Grants,Quadratic Funding Community Donations,GG18,dAgora,63.52108963
4412,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Zuzapp,63.41378170257356
4413,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Pharo,63.33
4414,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Electronic Frontier Foundation,63.21
4415,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,Frame,63.1
4416,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Kredeum NFTs Factory,63.0
4417,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,funDAOmental,62.96885837885675
4418,Gitcoin Grants,Quadratic Funding Community Donations,GR10,88mph,62.82
4419,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,LunCo,62.70989182407342
4420,Gitcoin Grants,Quadratic Funding Community Donations,GR9,better-feedback,62.52
4421,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Project Vinyl,62.35999625349591
4422,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Kiwi News,62.25114335
4423,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Blockchained India,62.24009239913893
4424,Gitcoin Grants,Quadratic Funding Community Donations,GG18,dm3 protocol,62.111888359999995
4425,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Fusion - Open Source Web3 Icon Set,61.78
4426,Gitcoin Grants,Quadratic Funding Community Donations,Beta,ixofoundation,61.63443355
4427,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Orbuculum-DAO,61.32539272
4428,Gitcoin Grants,Quadratic Funding Community Donations,GR9,Distributed Press,61.23
4429,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,CryptoFees.info,61.09
4430,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Spect,61.01
4431,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Guild Waterdrop,60.9988753
4432,Gitcoin Grants,Quadratic Funding Community Donations,Beta,JournoDAO,60.67589111
4433,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Archly,60.64945477
4434,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Open Web Academy,60.61198645
4435,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Colledge,60.56143843814112
4436,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Inferer,60.35978394
4437,Gitcoin Grants,Quadratic Funding Community Donations,Beta,db3 network,60.32076692
4438,Gitcoin Grants,Quadratic Funding Community Donations,GR15,ShenaniganDApp,60.3
4439,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Slice,60.12
4440,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Pin Save,60.09181500857626
4441,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,chocomintapp,59.97
4442,Gitcoin Grants,Quadratic Funding Community Donations,GG19,CryptoSmartNow,59.6099021
4443,Gitcoin Grants,Quadratic Funding Community Donations,Beta,inTheory Research Funding,59.27070051
4444,Gitcoin Grants,Quadratic Funding Community Donations,Beta,funDAOmental,59.26247729
4445,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Permet,59.22287213515668
4446,Gitcoin Grants,Quadratic Funding Community Donations,GR14,useWeb3,58.94
4447,Gitcoin Grants,Quadratic Funding Community Donations,GG19,openbuildxyz,58.80899972
4448,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Decentraclasses,58.71342629
4449,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Stereum - Ethereum Node Installer & Manager,58.7
4450,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Open Data Community,58.45934964
4451,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Kiwi News,58.33812464550959
4452,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,IDENA,58.25
4453,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Women Biz - Optimism education,58.15120287843784
4454,Gitcoin Grants,Quadratic Funding Community Donations,GR14,,58.12
4455,Gitcoin Grants,Quadratic Funding Community Donations,GG18,CPA Protocol,57.96029181
4456,Gitcoin Grants,Quadratic Funding Community Donations,GG18,F3 Buidlers,57.67271241
4457,Gitcoin Grants,Quadratic Funding Community Donations,GG19,eggcess-tech,57.61625482
4458,Gitcoin Grants,Quadratic Funding Community Donations,GG18,FABDAO,57.6104993
4459,Gitcoin Grants,Quadratic Funding Community Donations,GR15,IberoAM,57.5
4460,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,DFArchon,57.35
4461,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Robo Labs,57.20413051614551
4462,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Blockhead,57.14
4463,Gitcoin Grants,Quadratic Funding Community Donations,GR14,LunCo,56.79
4464,Gitcoin Grants,Quadratic Funding Community Donations,GG18,AQKU,56.6927598
4465,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,,56.63
4466,Gitcoin Grants,Quadratic Funding Community Donations,GR9,,56.63
4467,Gitcoin Grants,Quadratic Funding Community Donations,GG19,LunCo,56.58029055
4468,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Benzin,56.55465130504517
4469,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,IDENA,56.51
4470,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Fractal Flows,56.35626889
4471,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,OpenCann,56.29485962060503
4472,Gitcoin Grants,Quadratic Funding Community Donations,GR9,Jolly Roger and Hardhat-deploy,56.24
4473,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Upala,56.02
4474,Gitcoin Grants,Quadratic Funding Community Donations,GG19,WUW-WhateverYouWant,55.92662188
4475,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Hildr,55.88518811821866
4476,Gitcoin Grants,Quadratic Funding Community Donations,Beta,POAPin,55.82677782
4477,Gitcoin Grants,Quadratic Funding Community Donations,GR15,CreatorDAO,55.53
4478,Gitcoin Grants,Quadratic Funding Community Donations,GG19,openbuildxyz,55.42381325
4479,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,1Hive Gardens,55.35
4480,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,LexDAO,55.26
4481,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Glosseta,55.1807782
4482,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,DemocracyEarth,55.13
4483,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,White Hat DAO,55.1
4484,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Impersonator,55.0
4485,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Sablier,55.0
4486,Gitcoin Grants,Quadratic Funding Community Donations,GR8,OP Games,54.75
4487,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Green Digital Guardians,54.56733134
4488,Gitcoin Grants,Quadratic Funding Community Donations,GR11,DePay,54.47
4489,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Miga Labs,54.24
4490,Gitcoin Grants,Quadratic Funding Community Donations,GR5,ZeroPool,54.07
4491,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Kolektivo,54.04162767
4492,Gitcoin Grants,Quadratic Funding Community Donations,GR15,FreezingMoon,53.72
4493,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,LikeCoin,53.71692675192983
4494,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,1Hive Gardens,53.63
4495,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Plancker,53.4792043586381
4496,Gitcoin Grants,Quadratic Funding Matching Pool,GR5,DemocracyEarth,53.25
4497,Gitcoin Grants,Quadratic Funding Matching Pool,GR6,1Hive Gardens,53.1
4498,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,LexDAO,52.8526971698823
4499,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Ethereum Staking Guides by CoinCashew,52.85
4500,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Pairwise,52.69526648256684
4501,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,Sourcify,52.45
4502,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Poolfish,52.31
4503,Gitcoin Grants,Quadratic Funding Community Donations,GR14,FreezingMoon,52.11
4504,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Quest Chains,51.96
4505,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Praise,51.85841700939654
4506,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,Upchain DAO,51.66
4507,Gitcoin Grants,Quadratic Funding Community Donations,Beta,LXDAO,51.64624937
4508,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Ethereum Chile,51.548799859999995
4509,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,raid-guild,50.83
4510,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Prettier Solidity,50.79
4511,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,metadatalabs,50.71139934686528
4512,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Tradao,50.70809085
4513,Gitcoin Grants,Quadratic Funding Community Donations,GG18,MetaMail,50.68024219
4514,Gitcoin Grants,Quadratic Funding Community Donations,GR13,,50.62
4515,Gitcoin Grants,Quadratic Funding Community Donations,GR7,Ethereum Cat Herders,50.33
4516,Gitcoin Grants,Quadratic Funding Community Donations,GG19,AQKU,50.2689568
4517,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Fusion - Open Source Web3 Icon Set,50.24
4518,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Eppie,50.06128132
4519,Gitcoin Grants,Quadratic Funding Matching Pool,GR4,Fusion - Open Source Web3 Icon Set,50.0
4520,Gitcoin Grants,Quadratic Funding Community Donations,Beta,1W3,49.92260398
4521,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Bloom Network,49.74841027
4522,Gitcoin Grants,Quadratic Funding Community Donations,GR14,SCINET-INC,49.58
